master,slave,path,Bperp,delta_days
S1A_IW_SLC__1SDV_20180718T051042_20180718T051109_022844_027A23_3FE3,S1A_IW_SLC__1SDV_20180730T051042_20180730T051109_023019_027FA9_0CC9,22,175,12
S1A_IW_SLC__1SDV_20180718T051042_20180718T051109_022844_027A23_3FE3,S1A_IW_SLC__1SDV_20180730T051107_20180730T051134_023019_027FA9_A408,22,175,12
S1A_IW_SLC__1SDV_20180718T051106_20180718T051133_022844_027A23_E8E4,S1A_IW_SLC__1SDV_20180730T051042_20180730T051109_023019_027FA9_0CC9,22,175,11
S1A_IW_SLC__1SDV_20180718T051106_20180718T051133_022844_027A23_E8E4,S1A_IW_SLC__1SDV_20180730T051107_20180730T051134_023019_027FA9_A408,22,175,12
S1B_IW_SLC__1SDV_20180724T050959_20180724T051027_011948_015FE0_4510,S1B_IW_SLC__1SDV_20180724T051025_20180724T051052_011948_015FE0_0915,22,0,0
S1B_IW_SLC__1SDV_20180724T050959_20180724T051027_011948_015FE0_4510,S1B_IW_SLC__1SDV_20180805T051000_20180805T051028_012123_016529_B94D,22,175,12
S1B_IW_SLC__1SDV_20180724T050959_20180724T051027_011948_015FE0_4510,S1B_IW_SLC__1SDV_20180805T051026_20180805T051053_012123_016529_EAA2,22,175,12
S1B_IW_SLC__1SDV_20180724T051025_20180724T051052_011948_015FE0_0915,S1B_IW_SLC__1SDV_20180805T051000_20180805T051028_012123_016529_B94D,22,175,11
S1B_IW_SLC__1SDV_20180724T051025_20180724T051052_011948_015FE0_0915,S1B_IW_SLC__1SDV_20180805T051026_20180805T051053_012123_016529_EAA2,22,175,12
S1A_IW_SLC__1SDV_20180730T051042_20180730T051109_023019_027FA9_0CC9,S1A_IW_SLC__1SDV_20180730T051107_20180730T051134_023019_027FA9_A408,22,0,0
S1A_IW_SLC__1SDV_20180730T051042_20180730T051109_023019_027FA9_0CC9,S1A_IW_SLC__1SDV_20180811T051043_20180811T051110_023194_02852C_DFBA,22,175,12
S1A_IW_SLC__1SDV_20180730T051042_20180730T051109_023019_027FA9_0CC9,S1A_IW_SLC__1SDV_20180811T051108_20180811T051135_023194_02852C_9807,22,175,12
S1A_IW_SLC__1SDV_20180730T051107_20180730T051134_023019_027FA9_A408,S1A_IW_SLC__1SDV_20180811T051043_20180811T051110_023194_02852C_DFBA,22,175,11
S1A_IW_SLC__1SDV_20180730T051107_20180730T051134_023019_027FA9_A408,S1A_IW_SLC__1SDV_20180811T051108_20180811T051135_023194_02852C_9807,22,175,12
S1B_IW_SLC__1SDV_20180805T051000_20180805T051028_012123_016529_B94D,S1B_IW_SLC__1SDV_20180805T051026_20180805T051053_012123_016529_EAA2,22,0,0
S1B_IW_SLC__1SDV_20180805T051000_20180805T051028_012123_016529_B94D,S1B_IW_SLC__1SDV_20180817T051000_20180817T051028_012298_016A93_2F1E,22,175,12
S1B_IW_SLC__1SDV_20180805T051000_20180805T051028_012123_016529_B94D,S1B_IW_SLC__1SDV_20180817T051026_20180817T051053_012298_016A93_91EF,22,175,12
S1B_IW_SLC__1SDV_20180805T051026_20180805T051053_012123_016529_EAA2,S1B_IW_SLC__1SDV_20180817T051000_20180817T051028_012298_016A93_2F1E,22,175,11
S1B_IW_SLC__1SDV_20180805T051026_20180805T051053_012123_016529_EAA2,S1B_IW_SLC__1SDV_20180817T051026_20180817T051053_012298_016A93_91EF,22,175,12
S1A_IW_SLC__1SDV_20180811T051043_20180811T051110_023194_02852C_DFBA,S1A_IW_SLC__1SDV_20180811T051108_20180811T051135_023194_02852C_9807,22,0,0
S1A_IW_SLC__1SDV_20180811T051043_20180811T051110_023194_02852C_DFBA,S1A_IW_SLC__1SDV_20180823T051043_20180823T051110_023369_028AD4_597B,22,175,12
S1A_IW_SLC__1SDV_20180811T051043_20180811T051110_023194_02852C_DFBA,S1A_IW_SLC__1SDV_20180823T051108_20180823T051135_023369_028AD4_7D98,22,175,12
S1A_IW_SLC__1SDV_20180811T051108_20180811T051135_023194_02852C_9807,S1A_IW_SLC__1SDV_20180823T051043_20180823T051110_023369_028AD4_597B,22,175,11
S1A_IW_SLC__1SDV_20180811T051108_20180811T051135_023194_02852C_9807,S1A_IW_SLC__1SDV_20180823T051108_20180823T051135_023369_028AD4_7D98,22,175,12
S1B_IW_SLC__1SDV_20180817T051000_20180817T051028_012298_016A93_2F1E,S1B_IW_SLC__1SDV_20180817T051026_20180817T051053_012298_016A93_91EF,22,0,0
S1B_IW_SLC__1SDV_20180817T051000_20180817T051028_012298_016A93_2F1E,S1B_IW_SLC__1SDV_20180829T051001_20180829T051029_012473_017006_ECEC,22,175,12
S1B_IW_SLC__1SDV_20180817T051000_20180817T051028_012298_016A93_2F1E,S1B_IW_SLC__1SDV_20180829T051027_20180829T051054_012473_017006_ECEE,22,175,12
S1B_IW_SLC__1SDV_20180817T051026_20180817T051053_012298_016A93_91EF,S1B_IW_SLC__1SDV_20180829T051001_20180829T051029_012473_017006_ECEC,22,175,11
S1B_IW_SLC__1SDV_20180817T051026_20180817T051053_012298_016A93_91EF,S1B_IW_SLC__1SDV_20180829T051027_20180829T051054_012473_017006_ECEE,22,175,12
S1A_IW_SLC__1SDV_20180823T051043_20180823T051110_023369_028AD4_597B,S1A_IW_SLC__1SDV_20180823T051108_20180823T051135_023369_028AD4_7D98,22,0,0
S1A_IW_SLC__1SDV_20180823T051043_20180823T051110_023369_028AD4_597B,S1A_IW_SLC__1SDV_20180904T051044_20180904T051111_023544_029063_83B7,22,175,12
S1A_IW_SLC__1SDV_20180823T051043_20180823T051110_023369_028AD4_597B,S1A_IW_SLC__1SDV_20180904T051109_20180904T051136_023544_029063_DE27,22,175,12
S1A_IW_SLC__1SDV_20180823T051108_20180823T051135_023369_028AD4_7D98,S1A_IW_SLC__1SDV_20180904T051044_20180904T051111_023544_029063_83B7,22,175,11
S1A_IW_SLC__1SDV_20180823T051108_20180823T051135_023369_028AD4_7D98,S1A_IW_SLC__1SDV_20180904T051109_20180904T051136_023544_029063_DE27,22,175,12
S1B_IW_SLC__1SDV_20180829T051001_20180829T051029_012473_017006_ECEC,S1B_IW_SLC__1SDV_20180829T051027_20180829T051054_012473_017006_ECEE,22,0,0
S1B_IW_SLC__1SDV_20180829T051001_20180829T051029_012473_017006_ECEC,S1B_IW_SLC__1SDV_20180910T051002_20180910T051030_012648_01756A_29E1,22,175,12
S1B_IW_SLC__1SDV_20180829T051001_20180829T051029_012473_017006_ECEC,S1B_IW_SLC__1SDV_20180910T051027_20180910T051054_012648_01756A_FFEC,22,175,12
S1B_IW_SLC__1SDV_20180829T051027_20180829T051054_012473_017006_ECEE,S1B_IW_SLC__1SDV_20180910T051002_20180910T051030_012648_01756A_29E1,22,175,11
S1B_IW_SLC__1SDV_20180829T051027_20180829T051054_012473_017006_ECEE,S1B_IW_SLC__1SDV_20180910T051027_20180910T051054_012648_01756A_FFEC,22,175,12
S1A_IW_SLC__1SDV_20180904T051044_20180904T051111_023544_029063_83B7,S1A_IW_SLC__1SDV_20180904T051109_20180904T051136_023544_029063_DE27,22,0,0
S1A_IW_SLC__1SDV_20180904T051044_20180904T051111_023544_029063_83B7,S1A_IW_SLC__1SDV_20180916T051045_20180916T051112_023719_029600_C241,22,175,12
S1A_IW_SLC__1SDV_20180904T051044_20180904T051111_023544_029063_83B7,S1A_IW_SLC__1SDV_20180916T051109_20180916T051136_023719_029600_DA57,22,175,12
S1A_IW_SLC__1SDV_20180904T051109_20180904T051136_023544_029063_DE27,S1A_IW_SLC__1SDV_20180916T051045_20180916T051112_023719_029600_C241,22,175,11
S1A_IW_SLC__1SDV_20180904T051109_20180904T051136_023544_029063_DE27,S1A_IW_SLC__1SDV_20180916T051109_20180916T051136_023719_029600_DA57,22,175,12
S1B_IW_SLC__1SDV_20180910T051002_20180910T051030_012648_01756A_29E1,S1B_IW_SLC__1SDV_20180910T051027_20180910T051054_012648_01756A_FFEC,22,0,0
S1B_IW_SLC__1SDV_20180910T051002_20180910T051030_012648_01756A_29E1,S1B_IW_SLC__1SDV_20180922T051002_20180922T051030_012823_017AC5_601C,22,175,12
S1B_IW_SLC__1SDV_20180910T051002_20180910T051030_012648_01756A_29E1,S1B_IW_SLC__1SDV_20180922T051028_20180922T051055_012823_017AC5_1DCB,22,175,12
S1B_IW_SLC__1SDV_20180910T051027_20180910T051054_012648_01756A_FFEC,S1B_IW_SLC__1SDV_20180922T051002_20180922T051030_012823_017AC5_601C,22,175,11
S1B_IW_SLC__1SDV_20180910T051027_20180910T051054_012648_01756A_FFEC,S1B_IW_SLC__1SDV_20180922T051028_20180922T051055_012823_017AC5_1DCB,22,175,12
S1A_IW_SLC__1SDV_20180916T051045_20180916T051112_023719_029600_C241,S1A_IW_SLC__1SDV_20180916T051109_20180916T051136_023719_029600_DA57,22,0,0
S1A_IW_SLC__1SDV_20180916T051045_20180916T051112_023719_029600_C241,S1A_IW_SLC__1SDV_20180928T051045_20180928T051112_023894_029BAF_4BB9,22,175,12
S1A_IW_SLC__1SDV_20180916T051045_20180916T051112_023719_029600_C241,S1A_IW_SLC__1SDV_20180928T051110_20180928T051137_023894_029BAF_0F0D,22,175,12
S1A_IW_SLC__1SDV_20180916T051109_20180916T051136_023719_029600_DA57,S1A_IW_SLC__1SDV_20180928T051045_20180928T051112_023894_029BAF_4BB9,22,175,11
S1A_IW_SLC__1SDV_20180916T051109_20180916T051136_023719_029600_DA57,S1A_IW_SLC__1SDV_20180928T051110_20180928T051137_023894_029BAF_0F0D,22,175,12
S1B_IW_SLC__1SDV_20180922T051002_20180922T051030_012823_017AC5_601C,S1B_IW_SLC__1SDV_20180922T051028_20180922T051055_012823_017AC5_1DCB,22,0,0
S1B_IW_SLC__1SDV_20180922T051002_20180922T051030_012823_017AC5_601C,S1B_IW_SLC__1SDV_20181004T051002_20181004T051030_012998_01801F_6C60,22,175,12
S1B_IW_SLC__1SDV_20180922T051002_20180922T051030_012823_017AC5_601C,S1B_IW_SLC__1SDV_20181004T051028_20181004T051055_012998_01801F_B454,22,175,12
S1B_IW_SLC__1SDV_20180922T051028_20180922T051055_012823_017AC5_1DCB,S1B_IW_SLC__1SDV_20181004T051002_20181004T051030_012998_01801F_6C60,22,175,11
S1B_IW_SLC__1SDV_20180922T051028_20180922T051055_012823_017AC5_1DCB,S1B_IW_SLC__1SDV_20181004T051028_20181004T051055_012998_01801F_B454,22,175,12
S1A_IW_SLC__1SDV_20180928T051045_20180928T051112_023894_029BAF_4BB9,S1A_IW_SLC__1SDV_20180928T051110_20180928T051137_023894_029BAF_0F0D,22,0,0
S1A_IW_SLC__1SDV_20180928T051045_20180928T051112_023894_029BAF_4BB9,S1A_IW_SLC__1SDV_20181010T051045_20181010T051112_024069_02A16E_D8EC,22,175,12
S1A_IW_SLC__1SDV_20180928T051045_20180928T051112_023894_029BAF_4BB9,S1A_IW_SLC__1SDV_20181010T051110_20181010T051137_024069_02A16E_9E55,22,175,12
S1A_IW_SLC__1SDV_20180928T051110_20180928T051137_023894_029BAF_0F0D,S1A_IW_SLC__1SDV_20181010T051045_20181010T051112_024069_02A16E_D8EC,22,175,11
S1A_IW_SLC__1SDV_20180928T051110_20180928T051137_023894_029BAF_0F0D,S1A_IW_SLC__1SDV_20181010T051110_20181010T051137_024069_02A16E_9E55,22,175,12
S1B_IW_SLC__1SDV_20181004T051002_20181004T051030_012998_01801F_6C60,S1B_IW_SLC__1SDV_20181004T051028_20181004T051055_012998_01801F_B454,22,0,0
S1B_IW_SLC__1SDV_20181004T051002_20181004T051030_012998_01801F_6C60,S1B_IW_SLC__1SDV_20181016T051002_20181016T051030_013173_018577_BE63,22,175,12
S1B_IW_SLC__1SDV_20181004T051002_20181004T051030_012998_01801F_6C60,S1B_IW_SLC__1SDV_20181016T051028_20181016T051055_013173_018577_B7EC,22,175,12
S1B_IW_SLC__1SDV_20181004T051028_20181004T051055_012998_01801F_B454,S1B_IW_SLC__1SDV_20181016T051002_20181016T051030_013173_018577_BE63,22,175,11
S1B_IW_SLC__1SDV_20181004T051028_20181004T051055_012998_01801F_B454,S1B_IW_SLC__1SDV_20181016T051028_20181016T051055_013173_018577_B7EC,22,175,12
S1A_IW_SLC__1SDV_20181010T051045_20181010T051112_024069_02A16E_D8EC,S1A_IW_SLC__1SDV_20181010T051110_20181010T051137_024069_02A16E_9E55,22,0,0
S1A_IW_SLC__1SDV_20181010T051045_20181010T051112_024069_02A16E_D8EC,S1A_IW_SLC__1SDV_20181022T051045_20181022T051112_024244_02A71F_5CE7,22,175,12
S1A_IW_SLC__1SDV_20181010T051045_20181010T051112_024069_02A16E_D8EC,S1A_IW_SLC__1SDV_20181022T051110_20181022T051137_024244_02A71F_74E1,22,175,12
S1A_IW_SLC__1SDV_20181010T051110_20181010T051137_024069_02A16E_9E55,S1A_IW_SLC__1SDV_20181022T051045_20181022T051112_024244_02A71F_5CE7,22,175,11
S1A_IW_SLC__1SDV_20181010T051110_20181010T051137_024069_02A16E_9E55,S1A_IW_SLC__1SDV_20181022T051110_20181022T051137_024244_02A71F_74E1,22,175,12
S1B_IW_SLC__1SDV_20181016T051002_20181016T051030_013173_018577_BE63,S1B_IW_SLC__1SDV_20181016T051028_20181016T051055_013173_018577_B7EC,22,0,0
S1B_IW_SLC__1SDV_20181016T051002_20181016T051030_013173_018577_BE63,S1B_IW_SLC__1SDV_20181028T051003_20181028T051030_013348_018AE8_9DD2,22,175,12
S1B_IW_SLC__1SDV_20181016T051002_20181016T051030_013173_018577_BE63,S1B_IW_SLC__1SDV_20181028T051028_20181028T051055_013348_018AE8_2882,22,175,12
S1B_IW_SLC__1SDV_20181016T051028_20181016T051055_013173_018577_B7EC,S1B_IW_SLC__1SDV_20181028T051003_20181028T051030_013348_018AE8_9DD2,22,175,11
S1B_IW_SLC__1SDV_20181016T051028_20181016T051055_013173_018577_B7EC,S1B_IW_SLC__1SDV_20181028T051028_20181028T051055_013348_018AE8_2882,22,175,12
S1A_IW_SLC__1SDV_20181022T051045_20181022T051112_024244_02A71F_5CE7,S1A_IW_SLC__1SDV_20181022T051110_20181022T051137_024244_02A71F_74E1,22,0,0
S1A_IW_SLC__1SDV_20181022T051045_20181022T051112_024244_02A71F_5CE7,S1A_IW_SLC__1SDV_20181103T051045_20181103T051112_024419_02ACEF_EA37,22,175,11
S1A_IW_SLC__1SDV_20181022T051045_20181022T051112_024244_02A71F_5CE7,S1A_IW_SLC__1SDV_20181103T051110_20181103T051137_024419_02ACEF_A5C1,22,175,12
S1A_IW_SLC__1SDV_20181022T051110_20181022T051137_024244_02A71F_74E1,S1A_IW_SLC__1SDV_20181103T051045_20181103T051112_024419_02ACEF_EA37,22,175,11
S1A_IW_SLC__1SDV_20181022T051110_20181022T051137_024244_02A71F_74E1,S1A_IW_SLC__1SDV_20181103T051110_20181103T051137_024419_02ACEF_A5C1,22,175,11
S1B_IW_SLC__1SDV_20181028T051003_20181028T051030_013348_018AE8_9DD2,S1B_IW_SLC__1SDV_20181028T051028_20181028T051055_013348_018AE8_2882,22,0,0
S1B_IW_SLC__1SDV_20181028T051003_20181028T051030_013348_018AE8_9DD2,S1B_IW_SLC__1SDV_20181109T051002_20181109T051030_013523_01905F_D13E,22,175,11
S1B_IW_SLC__1SDV_20181028T051003_20181028T051030_013348_018AE8_9DD2,S1B_IW_SLC__1SDV_20181109T051028_20181109T051055_013523_01905F_610E,22,175,12
S1B_IW_SLC__1SDV_20181028T051028_20181028T051055_013348_018AE8_2882,S1B_IW_SLC__1SDV_20181109T051002_20181109T051030_013523_01905F_D13E,22,175,11
S1B_IW_SLC__1SDV_20181028T051028_20181028T051055_013348_018AE8_2882,S1B_IW_SLC__1SDV_20181109T051028_20181109T051055_013523_01905F_610E,22,175,11
S1A_IW_SLC__1SDV_20181103T051045_20181103T051112_024419_02ACEF_EA37,S1A_IW_SLC__1SDV_20181103T051110_20181103T051137_024419_02ACEF_A5C1,22,0,0
S1A_IW_SLC__1SDV_20181103T051045_20181103T051112_024419_02ACEF_EA37,S1A_IW_SLC__1SDV_20181115T051045_20181115T051112_024594_02B35C_9B43,22,175,11
S1A_IW_SLC__1SDV_20181103T051045_20181103T051112_024419_02ACEF_EA37,S1A_IW_SLC__1SDV_20181115T051110_20181115T051137_024594_02B35C_D5A4,22,175,12
S1A_IW_SLC__1SDV_20181103T051110_20181103T051137_024419_02ACEF_A5C1,S1A_IW_SLC__1SDV_20181115T051045_20181115T051112_024594_02B35C_9B43,22,175,11
S1A_IW_SLC__1SDV_20181103T051110_20181103T051137_024419_02ACEF_A5C1,S1A_IW_SLC__1SDV_20181115T051110_20181115T051137_024594_02B35C_D5A4,22,175,11
S1B_IW_SLC__1SDV_20181109T051002_20181109T051030_013523_01905F_D13E,S1B_IW_SLC__1SDV_20181109T051028_20181109T051055_013523_01905F_610E,22,0,0
S1B_IW_SLC__1SDV_20181109T051002_20181109T051030_013523_01905F_D13E,S1B_IW_SLC__1SDV_20181121T051009_20181121T051036_013698_0195EB_406A,22,175,12
S1B_IW_SLC__1SDV_20181109T051002_20181109T051030_013523_01905F_D13E,S1B_IW_SLC__1SDV_20181121T051034_20181121T051101_013698_0195EB_F5BC,22,175,12
S1B_IW_SLC__1SDV_20181109T051028_20181109T051055_013523_01905F_610E,S1B_IW_SLC__1SDV_20181121T051009_20181121T051036_013698_0195EB_406A,22,175,11
S1B_IW_SLC__1SDV_20181109T051028_20181109T051055_013523_01905F_610E,S1B_IW_SLC__1SDV_20181121T051034_20181121T051101_013698_0195EB_F5BC,22,175,12
S1A_IW_SLC__1SDV_20181115T051045_20181115T051112_024594_02B35C_9B43,S1A_IW_SLC__1SDV_20181115T051110_20181115T051137_024594_02B35C_D5A4,22,0,0
S1A_IW_SLC__1SDV_20181115T051045_20181115T051112_024594_02B35C_9B43,S1A_IW_SLC__1SDV_20181127T051044_20181127T051111_024769_02B9D2_E91E,22,175,11
S1A_IW_SLC__1SDV_20181115T051045_20181115T051112_024594_02B35C_9B43,S1A_IW_SLC__1SDV_20181127T051109_20181127T051136_024769_02B9D2_7BD1,22,175,12
S1A_IW_SLC__1SDV_20181115T051110_20181115T051137_024594_02B35C_D5A4,S1A_IW_SLC__1SDV_20181127T051044_20181127T051111_024769_02B9D2_E91E,22,175,11
S1A_IW_SLC__1SDV_20181115T051110_20181115T051137_024594_02B35C_D5A4,S1A_IW_SLC__1SDV_20181127T051109_20181127T051136_024769_02B9D2_7BD1,22,175,11
S1B_IW_SLC__1SDV_20181121T051009_20181121T051036_013698_0195EB_406A,S1B_IW_SLC__1SDV_20181121T051034_20181121T051101_013698_0195EB_F5BC,22,0,0
S1B_IW_SLC__1SDV_20181121T051009_20181121T051036_013698_0195EB_406A,S1B_IW_SLC__1SDV_20181203T051008_20181203T051036_013873_019B88_4F65,22,175,11
S1B_IW_SLC__1SDV_20181121T051009_20181121T051036_013698_0195EB_406A,S1B_IW_SLC__1SDV_20181203T051034_20181203T051101_013873_019B88_D54F,22,175,12
S1B_IW_SLC__1SDV_20181121T051034_20181121T051101_013698_0195EB_F5BC,S1B_IW_SLC__1SDV_20181203T051008_20181203T051036_013873_019B88_4F65,22,175,11
S1B_IW_SLC__1SDV_20181121T051034_20181121T051101_013698_0195EB_F5BC,S1B_IW_SLC__1SDV_20181203T051034_20181203T051101_013873_019B88_D54F,22,175,11
S1A_IW_SLC__1SDV_20181127T051044_20181127T051111_024769_02B9D2_E91E,S1A_IW_SLC__1SDV_20181127T051109_20181127T051136_024769_02B9D2_7BD1,22,0,0
S1A_IW_SLC__1SDV_20181127T051044_20181127T051111_024769_02B9D2_E91E,S1A_IW_SLC__1SDV_20181209T051044_20181209T051111_024944_02BFA8_F352,22,175,11
S1A_IW_SLC__1SDV_20181127T051044_20181127T051111_024769_02B9D2_E91E,S1A_IW_SLC__1SDV_20181209T051109_20181209T051136_024944_02BFA8_1E70,22,175,12
S1A_IW_SLC__1SDV_20181127T051109_20181127T051136_024769_02B9D2_7BD1,S1A_IW_SLC__1SDV_20181209T051044_20181209T051111_024944_02BFA8_F352,22,175,11
S1A_IW_SLC__1SDV_20181127T051109_20181127T051136_024769_02B9D2_7BD1,S1A_IW_SLC__1SDV_20181209T051109_20181209T051136_024944_02BFA8_1E70,22,175,11
S1B_IW_SLC__1SDV_20181203T051008_20181203T051036_013873_019B88_4F65,S1B_IW_SLC__1SDV_20181203T051034_20181203T051101_013873_019B88_D54F,22,0,0
S1B_IW_SLC__1SDV_20181203T051008_20181203T051036_013873_019B88_4F65,S1B_IW_SLC__1SDV_20181215T051008_20181215T051036_014048_01A13E_48A0,22,175,11
S1B_IW_SLC__1SDV_20181203T051008_20181203T051036_013873_019B88_4F65,S1B_IW_SLC__1SDV_20181215T051033_20181215T051100_014048_01A13E_26E6,22,175,12
S1B_IW_SLC__1SDV_20181203T051034_20181203T051101_013873_019B88_D54F,S1B_IW_SLC__1SDV_20181215T051008_20181215T051036_014048_01A13E_48A0,22,175,11
S1B_IW_SLC__1SDV_20181203T051034_20181203T051101_013873_019B88_D54F,S1B_IW_SLC__1SDV_20181215T051033_20181215T051100_014048_01A13E_26E6,22,175,11
S1A_IW_SLC__1SDV_20181209T051044_20181209T051111_024944_02BFA8_F352,S1A_IW_SLC__1SDV_20181209T051109_20181209T051136_024944_02BFA8_1E70,22,0,0
S1A_IW_SLC__1SDV_20181209T051044_20181209T051111_024944_02BFA8_F352,S1A_IW_SLC__1SDV_20181221T051044_20181221T051111_025119_02C5FD_FD52,22,175,11
S1A_IW_SLC__1SDV_20181209T051044_20181209T051111_024944_02BFA8_F352,S1A_IW_SLC__1SDV_20181221T051109_20181221T051135_025119_02C5FD_4D1F,22,175,12
S1A_IW_SLC__1SDV_20181209T051109_20181209T051136_024944_02BFA8_1E70,S1A_IW_SLC__1SDV_20181221T051044_20181221T051111_025119_02C5FD_FD52,22,175,11
S1A_IW_SLC__1SDV_20181209T051109_20181209T051136_024944_02BFA8_1E70,S1A_IW_SLC__1SDV_20181221T051109_20181221T051135_025119_02C5FD_4D1F,22,175,11
S1B_IW_SLC__1SDV_20181215T051008_20181215T051036_014048_01A13E_48A0,S1B_IW_SLC__1SDV_20181215T051033_20181215T051100_014048_01A13E_26E6,22,0,0
S1B_IW_SLC__1SDV_20181215T051008_20181215T051036_014048_01A13E_48A0,S1B_IW_SLC__1SDV_20181227T051007_20181227T051035_014223_01A70C_210F,22,175,11
S1B_IW_SLC__1SDV_20181215T051008_20181215T051036_014048_01A13E_48A0,S1B_IW_SLC__1SDV_20181227T051033_20181227T051100_014223_01A70C_8A6D,22,175,12
S1B_IW_SLC__1SDV_20181215T051033_20181215T051100_014048_01A13E_26E6,S1B_IW_SLC__1SDV_20181227T051007_20181227T051035_014223_01A70C_210F,22,175,11
S1B_IW_SLC__1SDV_20181215T051033_20181215T051100_014048_01A13E_26E6,S1B_IW_SLC__1SDV_20181227T051033_20181227T051100_014223_01A70C_8A6D,22,175,11
S1A_IW_SLC__1SDV_20181221T051044_20181221T051111_025119_02C5FD_FD52,S1A_IW_SLC__1SDV_20181221T051109_20181221T051135_025119_02C5FD_4D1F,22,0,0
S1A_IW_SLC__1SDV_20181221T051044_20181221T051111_025119_02C5FD_FD52,S1A_IW_SLC__1SDV_20190102T051043_20190102T051110_025294_02CC4C_257F,22,175,11
S1A_IW_SLC__1SDV_20181221T051044_20181221T051111_025119_02C5FD_FD52,S1A_IW_SLC__1SDV_20190102T051108_20190102T051135_025294_02CC4C_9B71,22,175,12
S1A_IW_SLC__1SDV_20181221T051109_20181221T051135_025119_02C5FD_4D1F,S1A_IW_SLC__1SDV_20190102T051043_20190102T051110_025294_02CC4C_257F,22,175,11
S1A_IW_SLC__1SDV_20181221T051109_20181221T051135_025119_02C5FD_4D1F,S1A_IW_SLC__1SDV_20190102T051108_20190102T051135_025294_02CC4C_9B71,22,175,11
S1B_IW_SLC__1SDV_20181227T051007_20181227T051035_014223_01A70C_210F,S1B_IW_SLC__1SDV_20181227T051033_20181227T051100_014223_01A70C_8A6D,22,0,0
S1B_IW_SLC__1SDV_20181227T051007_20181227T051035_014223_01A70C_210F,S1B_IW_SLC__1SDV_20190108T051007_20190108T051035_014398_01ACC3_04EA,22,175,11
S1B_IW_SLC__1SDV_20181227T051007_20181227T051035_014223_01A70C_210F,S1B_IW_SLC__1SDV_20190108T051033_20190108T051100_014398_01ACC3_39BD,22,175,12
S1B_IW_SLC__1SDV_20181227T051033_20181227T051100_014223_01A70C_8A6D,S1B_IW_SLC__1SDV_20190108T051007_20190108T051035_014398_01ACC3_04EA,22,175,11
S1B_IW_SLC__1SDV_20181227T051033_20181227T051100_014223_01A70C_8A6D,S1B_IW_SLC__1SDV_20190108T051033_20190108T051100_014398_01ACC3_39BD,22,175,11
S1A_IW_SLC__1SDV_20190102T051043_20190102T051110_025294_02CC4C_257F,S1A_IW_SLC__1SDV_20190102T051108_20190102T051135_025294_02CC4C_9B71,22,0,0
S1A_IW_SLC__1SDV_20190102T051043_20190102T051110_025294_02CC4C_257F,S1A_IW_SLC__1SDV_20190114T051043_20190114T051110_025469_02D296_DAE4,22,175,11
S1A_IW_SLC__1SDV_20190102T051043_20190102T051110_025294_02CC4C_257F,S1A_IW_SLC__1SDV_20190114T051108_20190114T051135_025469_02D296_8BD8,22,175,12
S1A_IW_SLC__1SDV_20190102T051108_20190102T051135_025294_02CC4C_9B71,S1A_IW_SLC__1SDV_20190114T051043_20190114T051110_025469_02D296_DAE4,22,175,11
S1A_IW_SLC__1SDV_20190102T051108_20190102T051135_025294_02CC4C_9B71,S1A_IW_SLC__1SDV_20190114T051108_20190114T051135_025469_02D296_8BD8,22,175,11
S1B_IW_SLC__1SDV_20190108T051007_20190108T051035_014398_01ACC3_04EA,S1B_IW_SLC__1SDV_20190108T051033_20190108T051100_014398_01ACC3_39BD,22,0,0
S1B_IW_SLC__1SDV_20190108T051007_20190108T051035_014398_01ACC3_04EA,S1B_IW_SLC__1SDV_20190120T051006_20190120T051034_014573_01B263_9950,22,175,11
S1B_IW_SLC__1SDV_20190108T051007_20190108T051035_014398_01ACC3_04EA,S1B_IW_SLC__1SDV_20190120T051032_20190120T051059_014573_01B263_8165,22,175,12
S1B_IW_SLC__1SDV_20190108T051033_20190108T051100_014398_01ACC3_39BD,S1B_IW_SLC__1SDV_20190120T051006_20190120T051034_014573_01B263_9950,22,175,11
S1B_IW_SLC__1SDV_20190108T051033_20190108T051100_014398_01ACC3_39BD,S1B_IW_SLC__1SDV_20190120T051032_20190120T051059_014573_01B263_8165,22,175,11
S1A_IW_SLC__1SDV_20190114T051043_20190114T051110_025469_02D296_DAE4,S1A_IW_SLC__1SDV_20190114T051108_20190114T051135_025469_02D296_8BD8,22,0,0
S1A_IW_SLC__1SDV_20190114T051043_20190114T051110_025469_02D296_DAE4,S1A_IW_SLC__1SDV_20190126T051042_20190126T051109_025644_02D905_82FA,22,175,11
S1A_IW_SLC__1SDV_20190114T051043_20190114T051110_025469_02D296_DAE4,S1A_IW_SLC__1SDV_20190126T051107_20190126T051134_025644_02D905_C89F,22,175,12
S1A_IW_SLC__1SDV_20190114T051108_20190114T051135_025469_02D296_8BD8,S1A_IW_SLC__1SDV_20190126T051042_20190126T051109_025644_02D905_82FA,22,175,11
