time,source_month,lwe_thickness_mean,lwe_thickness_mean_anom
2025-04-16,2025-04-01,-4.117770525287052,2.6163695707733723
2025-04-22,2025-04-01,-4.117770525287052,2.6163695707733723
2025-04-28,2025-04-01,-4.117770525287052,2.6163695707733723
2025-05-04,2025-05-01,-5.572793186213314,1.161346909847109
2025-05-10,2025-05-01,-5.572793186213314,1.161346909847109
2025-05-16,2025-05-01,-5.572793186213314,1.161346909847109
2025-05-22,2025-05-01,-5.572793186213314,1.161346909847109
2025-05-28,2025-05-01,-5.572793186213314,1.161346909847109
2025-06-03,2025-06-01,-10.82098784202384,-4.086847745963415
2025-06-09,2025-06-01,-10.82098784202384,-4.086847745963415
2025-06-15,2025-06-01,-10.82098784202384,-4.086847745963415
2025-06-21,2025-06-01,-10.82098784202384,-4.086847745963415
2025-06-27,2025-06-01,-10.82098784202384,-4.086847745963415
