Data,BO28-00,BO55-01,BOF8-00,BOG0-00,FC06-02,FC14-02,FC16-01,FC20-00,FC83-01,FC90-00,FE80-00,FE81-00,MO08-00,MO43-01,MO64-00,MO72-01,MO80-00,MO81-00,PC27-02,PC56-03,PC96-00,PR23-02,PR32-00,PRB3-00,PRB4-00,RA34-02,RA58-00,RE15-00,RE25-00,RE55-00,RE79-01,RE84-00,RN03-00,RN04-00,RN05-00,RN06-00
4/7/2011,11.3,,37,10.68,,12.77,6.62,13.62,,,2.81,2.09,,4.03,18.86,18.13,,41.47,10.11,,24.83,,9.59,,,,14.91,1.63,26.2,,12.44,,13.59,3.1,13.97,4.7
5/7/2011,11.34,,37.35,10.67,,13.56,6.96,13.67,,,2.82,2.09,,4,19.02,18.13,,41.6,10.08,,24.51,,9.63,,,,14.92,1.63,26.34,,12.44,,13.66,3.13,13.99,
6/7/2011,11.36,,37.66,10.69,,13.71,6.57,13.68,,,2.82,2.1,,4,19.03,18.2,,41.54,10.32,,25.75,,9.67,,,,14.92,1.63,26.3,,12.44,,13.73,3.16,14.01,4.78
7/7/2011,11.38,,37.66,10.76,,13.83,6.68,13.74,,,2.84,2.12,,4,19.23,18.29,,41.64,10.59,,26.22,,9.79,,,,14.94,1.63,26.32,,12.45,,13.81,3.03,14.02,4.81
8/7/2011,11.42,,37.91,10.89,,14.15,6.89,13.86,,,2.85,2.14,,,19.41,18.34,,41.88,10.56,,26.65,,9.91,,,,14.94,1.63,26.7,,12.46,,13.91,3.41,14.05,4.85
9/7/2011,11.46,,38.18,11.06,,13.93,7.08,13.9,,,2.87,2.16,,4.51,19.66,18.41,,42.03,10.67,,26.41,,9.96,,,,14.93,1.63,26.64,,12.51,,13.99,3.7,14.09,4.88
10/7/2011,11.39,,38.28,11.2,,13.59,7.28,13.98,,,2.88,2.17,,4.29,19.76,18.44,,41.71,10.81,,26.18,,10.01,,,,14.94,1.63,26.96,,12.52,,14.12,3.53,14.13,4.91
11/7/2011,11.38,,38.61,11.32,,13.59,7.38,13.98,,,2.88,2.18,,4.23,19.78,18.42,,41.72,10.89,,26.43,,10.05,,,,14.92,1.63,26.94,,12.55,,14.19,3.56,14.16,4.97
12/7/2011,11.4,,38.84,11.35,,14.49,7.4,13.87,,,2.89,2.2,,4.18,19.85,18.5,,41.98,11.3,,26.62,,10.19,,,,14.95,,26.92,,12.7,,14.29,4.05,14.2,4.96
13/7/2011,11.47,,39.34,11.44,,14.98,7.76,13.59,,,2.89,2.21,,4.14,19.99,18.56,,42.12,11.81,,27.06,,10.25,,,,14.94,,27.32,,12.76,,14.38,3.74,14.22,4.88
14/7/2011,11.52,,39.39,11.48,,15.25,7.56,13.9,,,2.89,2.22,,4.12,20.09,18.58,,42.22,11.81,,27.1,,10.36,,,,14.94,,27.38,,12.73,,14.47,4.13,14.25,4.86
15/7/2011,11.55,,39.46,11.49,,15.56,7.49,14.03,,,2.9,2.24,,4.12,20.1,18.64,,42.37,11.59,,27.43,,10.44,,,,14.94,,27.48,,12.69,,14.58,3.83,14.31,4.89
16/7/2011,11.56,,39.22,11.53,,15.71,8.18,14.12,,,2.91,2.25,,4.14,20.13,18.69,,42.32,11.37,,27.01,,10.47,,,,15.02,,27.57,,12.74,,14.67,4.16,14.35,4.97
17/7/2011,11.56,,39.02,11.59,,14.93,7.67,14.24,,,2.83,2.22,,4.1,20.13,18.63,,41.95,11.04,,26.51,,10.49,,,,15.01,,27.42,,12.69,,14.77,3.91,14.4,5
18/7/2011,11.53,,38.94,11.69,,14.99,7.7,14.24,,,2.88,2.23,,,19.98,18.62,,41.96,10.89,,26.26,,10.52,,,,15.02,,27.35,,12.68,,14.85,3.84,14.43,4.95
19/7/2011,11.54,,39.17,11.75,,15.69,7.89,14.25,,,2.91,2.28,,,20.36,19.55,,42.2,10.74,,26.53,,10.64,,,,15.03,,27.44,,12.69,,14.93,3.96,14.48,4.97
20/7/2011,11.56,,39.4,11.65,,15.79,7.39,14.26,,,2.91,2.29,,4.43,20.19,19.53,,41.99,10.72,,25.86,,10.64,,,,15.02,,,,12.68,,15.02,4.18,14.52,5.07
21/7/2011,11.52,,39.45,11.51,,16.35,7.44,14.28,,,2.93,2.31,,4.38,20.2,19.51,,42.46,10.74,,25.81,,10.75,,,,15.04,,,,12.72,,15.09,4.36,14.57,5.16
22/7/2011,11.52,,39.6,11.45,,16.64,7.24,14.29,,,2.95,2.33,,4.28,20.35,19.02,,42.5,10.79,,26.01,,10.83,,,,15.05,,,,12.75,,15.19,3.92,14.61,5.23
23/7/2011,11.49,,40.07,11.44,,15.42,7.26,14.47,,,2.95,2.33,,4.23,20.32,18.92,,42.55,10.72,,25.91,,10.9,,,,15.05,,,,12.84,,15.3,4.71,14.65,5.26
24/7/2011,11.44,,40.23,11.43,,14.52,7.26,14.65,,,2.95,2.31,,4.16,19.92,18.75,,42.33,10.61,,25.78,,10.93,,,,15,,,,12.79,,15.39,4.39,14.69,5.3
25/7/2011,11.4,,40.26,11.37,,14.41,6.95,14.69,,,2.96,2.31,,4.14,19.86,18.77,,42.31,10.65,,25.75,,10.97,,,,14.99,,,,12.8,,15.44,4.39,14.73,5.28
26/7/2011,11.4,,40.06,11.29,,14.85,7.04,14.67,,,2.99,2.33,,4.14,19.96,18.8,,42.46,10.57,,25.87,,10.98,,,,15.06,,,,12.81,,15.51,4.04,14.76,5.1
27/7/2011,11.46,,40.01,11.2,,15.65,7.86,14.66,,,3.01,2.36,,4.19,19.93,18.87,,42.62,10.5,,25.9,,11.07,,,,15.08,,,,12.83,,15.59,4.31,14.81,4.95
28/7/2011,11.49,,40.13,11.09,,15.15,7.93,14.65,,,3.02,2.35,,4.2,19.91,18.83,,42.74,10.5,,25.94,,11.13,,,,15.1,,,,12.82,,15.65,4.18,14.82,4.85
29/7/2011,11.51,,40.49,11,,15.03,8.34,14.68,,,3.04,2.37,,4.69,20.01,19.12,,42.77,10.52,,27,,11.18,,,,15.09,,,,12.9,,15.71,4.21,14.84,4.75
30/7/2011,11.51,,40.81,10.95,,14.24,8.26,14.71,,,3.05,2.38,,4.46,20.01,19.09,,42.63,10.57,,27.09,,11.32,,,,15.09,,,,12.94,,15.76,4.25,14.86,4.71
31/7/2011,11.45,,41.14,10.94,,13.78,8.07,14.72,,,3.07,2.39,,4.34,20.06,19.23,,42.52,10.72,,27.1,,11.4,,,,15.06,,,,12.92,,15.82,4.35,14.88,4.7
1/8/2011,11.44,,41.05,10.97,,13.74,7.98,14.75,,,3.08,2.41,,4.31,20.11,19.22,,42.51,10.95,,28.31,,11.43,,,,15.06,,,,12.96,,15.89,4.31,14.9,4.71
2/8/2011,11.45,,40.94,10.92,,14.57,8.3,14.79,,,3.09,2.42,,4.37,20.27,19.27,,42.65,11.01,,28.29,,11.52,,,,15.1,,,,13.15,,15.96,4.43,14.94,4.69
3/8/2011,11.55,,41.05,10.89,,15,8.16,14.81,,,3.09,2.43,,4.37,20.55,19.33,,42.8,11.02,,27.91,,11.61,,,,15.11,,,,13.25,,16.03,4.36,14.98,4.69
4/8/2011,11.55,,41.06,10.89,,15.25,7.93,14.84,,,3.1,2.43,,4.4,20.55,19.73,,42.68,11.02,,27.58,,11.64,,,,15.14,,,,13.22,,16.11,4.58,15,4.66
5/8/2011,11.56,,41.07,10.92,,15.4,7.95,14.91,,,3.11,2.44,,4.42,20.6,19.8,,42.68,11.43,,27.79,,11.78,,,,15.13,,,,13.15,,16.18,4.78,15.03,4.64
6/8/2011,11.61,,41.42,10.98,,14.92,8.24,14.95,,,3.12,2.45,,4.39,20.64,19.23,,42.58,11.33,,27.86,,11.84,,,,15.15,,,,13.15,,16.25,4.53,15.07,4.63
7/8/2011,11.6,,41.79,11.07,,14.2,8.13,15.06,,,3.12,2.45,,4.35,20.58,19.12,,42.51,11.02,,27.59,,11.9,,,,15.13,,,,,,16.29,4.18,15.1,4.59
8/8/2011,11.59,,41.83,11.15,,14.1,8.52,15.09,,,3.13,2.46,,4.77,20.53,19.14,,42.44,10.97,,27.65,,11.94,,,,15.12,,,,13.33,,16.37,4.86,15.14,4.64
9/8/2011,11.58,,41.95,11.22,,14.06,8.17,15.09,,,3.14,2.48,,4.55,20.76,19.3,,42.43,11.1,,28.14,,12.04,,,,15.1,,19.98,,13.37,,16.43,4.68,15.18,4.73
10/8/2011,11.61,,41.62,11.35,,14.12,8.41,15.11,,,3.15,2.49,,4.46,20.7,19.38,,42.44,11.47,,28.17,,12.09,,,,15.07,,20.11,,13.48,,16.51,4.8,15.24,4.75
11/8/2011,11.59,,41.82,11.4,,14.31,8.57,15.14,,,3.15,2.49,,4.37,20.79,19.34,,42.51,11.47,,28.07,,12.15,,,,15.06,,20.08,,13.46,,16.57,5.06,15.29,4.75
12/8/2011,11.6,,41.8,11.45,,14.44,9.34,15.17,,,3.16,2.49,,4.36,20.83,19.26,,42.46,11.29,,28.11,,12.21,,,,15.1,,19.96,,13.44,,16.62,5.03,15.31,4.76
13/8/2011,11.61,,41.9,11.48,,14,8.97,15.19,,,3.16,2.49,,4.34,20.9,19.22,,42.43,11.23,,28.07,,12.21,,,,15.11,,19.96,,13.51,,16.68,5.17,15.34,4.78
14/8/2011,11.56,,42.18,11.61,,13.89,8.75,15.2,,,3.17,2.5,,4.9,20.98,19.2,,42.45,11.2,,28.25,,12.34,,,,15.12,,20.25,,13.52,,16.76,5.2,15.38,4.83
15/8/2011,11.53,,42,11.66,,13.75,8.86,15.27,,,3.17,2.51,,4.61,20.9,19.17,,42.43,11.11,,27.94,,12.39,,,,15.12,,20.27,,13.46,,16.82,5.17,15.42,4.86
16/8/2011,11.53,,42.17,11.7,,13.66,8.88,15.29,,,3.18,2.52,,4.48,20.89,19.24,,42.41,11.09,,27.84,,12.5,,,,15.1,,20.31,,13.48,,16.89,5.36,15.49,4.91
17/8/2011,11.56,,42.08,11.71,,13.59,9.29,15.3,,,3.19,2.52,,4.4,21.04,19.36,,42.47,11.28,,28.37,,12.58,,,,15.13,,26.51,,13.45,,16.95,5.3,15.53,4.94
18/8/2011,11.58,,42.37,11.73,,13.52,9.07,15.33,,,3.2,2.53,,4.36,21.11,19.43,,42.59,11.25,,28.45,,12.65,,,,15.17,,26.6,,13.48,,17.02,5.59,15.57,4.99
19/8/2011,11.61,,42.6,11.74,,13.65,9.13,15.38,,,3.21,2.54,,4.35,21.29,19.4,,42.59,11.28,,28.45,,12.8,,,,15.16,,26.86,,13.48,,17.1,5.31,15.61,5.06
20/8/2011,11.61,,42.42,11.77,,13.77,9.27,15.39,,,3.22,2.55,,4.36,21.25,19.44,,42.59,11.25,,28.43,,12.85,,,,15.18,,27.3,,13.48,,17.17,5.59,15.66,5.13
21/8/2011,11.59,,42.9,11.81,,13.65,9.22,15.42,,,3.22,2.55,,5.01,21.53,19.5,,42.65,11.31,,28.56,,12.87,,,,15.2,,27.2,,13.52,,17.26,5.59,15.72,5.14
22/8/2011,11.59,,42.7,11.82,,13.6,9.82,15.47,,,3.22,2.55,,4.8,21.41,19.52,,42.67,11.24,,28.35,,12.98,,,,15.2,,27.42,,13.6,,17.33,5.69,15.77,5.2
23/8/2011,11.59,,43,11.84,,13.95,9.77,15.46,,,3.23,2.55,,4.74,21.62,19.8,,42.93,11.22,,28.19,,13.13,,,,15.23,,27.8,,13.71,,17.41,5.48,15.82,5.28
24/8/2011,11.57,,42.58,11.87,,14.15,10.27,15.5,,,3.23,2.55,,4.68,21.64,19.68,,43.06,11.31,,28.31,,13.2,,,,15.24,,27.58,,13.78,,17.48,5.41,15.86,5.47
25/8/2011,11.55,,42.61,11.87,,14.21,10.09,15.51,,,3.23,2.55,,4.64,21.89,19.7,,43.37,11.33,,28.35,,13.28,,,,15.23,,27.62,,13.73,,17.57,5.93,15.91,5.72
26/8/2011,11.54,,42.85,11.9,,14.18,9.76,15.57,,,3.24,2.55,,4.63,21.95,19.83,,43.53,11.35,,28.31,,13.35,,,,15.26,,27.04,,13.75,,17.65,6.2,15.97,5.87
27/8/2011,11.52,,43.05,11.94,,14.08,9.59,15.66,,,3.24,2.55,,4.55,21.85,19.8,,43.71,11.31,,28.21,,13.45,,,,15.3,,26.96,,13.72,,17.73,5.91,16,6.03
28/8/2011,11.52,,42.88,11.97,,13.9,9.24,15.72,,,3.26,2.57,,4.52,21.9,19.76,,43.52,11.28,,28.15,,13.51,,,,15.24,,26.95,,13.71,,17.82,6.44,16.07,6.2
29/8/2011,11.52,,43.02,12.05,,13.89,9.17,15.72,,,3.25,2.55,,5.11,21.9,19.86,,43.44,11.25,,28.32,,13.58,,,,15.32,,27.13,,13.7,,17.88,5.77,16.12,6.31
30/8/2011,11.55,,42.93,12.13,,14.98,9.68,15.76,,,3.26,2.55,,4.99,22.2,19.84,,43.83,11.27,,28.22,,13.69,,,,15.31,,26.91,,13.73,,17.96,6.19,16.15,6.43
31/8/2011,11.57,,42.86,12.15,,15.01,8.97,15.85,,,3.26,2.55,,4.9,22.22,19.87,,44.13,11.24,,28.48,,13.79,,,,15.24,,27.02,,13.76,,18.04,6.31,16.19,9.42
1/9/2011,11.63,,42.69,12.18,,15,8.51,15.97,,,3.27,2.55,,4.84,22.41,19.95,,44.17,11.24,,28.36,,14.11,,,,15.26,,27.09,,13.77,,18.12,6.45,16.23,10.17
2/9/2011,11.7,,42.69,12.19,,15.27,8.85,15.99,,,3.28,2.55,,4.81,22.42,19.93,,44.16,11.25,,28.22,,14.05,,,,15.25,,26.67,,13.81,,18.21,6.33,16.26,10.6
3/9/2011,11.73,,42.72,12.21,,14.73,8.69,16.01,,,3.29,2.55,,4.71,22.28,19.82,,43.97,11.24,,28.15,,14.13,,,,15.27,,26.64,,13.87,,18.29,6.33,16.29,10.95
4/9/2011,11.69,,42.76,12.26,,14.04,8.23,16.04,,,3.29,2.54,,4.59,22.14,19.78,,43.67,11.17,,28.11,,14.17,,,,15.31,,26.35,,13.81,,18.4,6.31,16.33,11.24
5/9/2011,11.68,,42.67,12.21,,14,7.82,16.09,,,3.29,2.54,,4.57,22.01,19.78,,43.7,11.14,,28.11,,14.18,,,,15.3,,23.9,,13.81,,18.48,5.86,16.36,11.79
6/9/2011,11.6,,43.2,12.12,,14.4,7.66,16.09,,,3.28,2.52,,4.67,21.95,19.79,,43.86,11.1,,28.1,,14.2,,,,15.28,,23.93,,13.84,,18.57,5.55,16.41,12.14
7/9/2011,11.58,,43.02,12.06,,14.27,7.7,16.13,,,3.28,2.51,,5.01,21.9,19.75,,43.55,11.09,,28.06,,14.23,,,,15.33,,23.9,,13.82,,18.64,5.97,16.43,12.36
8/9/2011,11.58,,43.05,12.03,,14.59,7.74,16.13,,,3.29,2.5,,4.92,21.87,19.76,,44.12,11.07,,28.06,,14.28,,,,15.43,,24.11,,13.82,,18.72,6.04,16.45,12.58
9/9/2011,11.62,,43.06,12.04,,14.74,8.73,16.14,,,3.31,2.5,,4.81,,19.78,,44.35,11.07,,28.07,,14.37,,,,15.44,,23.73,,13.83,,18.79,6.18,16.48,12.55
10/9/2011,11.64,,43.51,12.05,,14.27,7.76,16.18,,,3.31,2.51,,4.72,,19.85,,44.43,11.07,,28.11,,14.43,,,,15.39,,23.9,,13.86,,18.88,6.1,16.52,12.54
11/9/2011,11.62,,43.36,12.13,,13.82,7.34,16.2,,,3.32,2.5,,4.58,,19.84,,43.94,11.07,,28.13,,14.51,,,,15.38,,23.66,,13.89,,18.98,6.38,16.56,12.55
12/9/2011,11.63,,43.76,12.12,,13.82,7.24,16.18,,,3.32,2.5,,4.56,,19.85,,43.91,11.06,,28.21,,14.55,,,,15.39,,23.99,,13.89,,19.05,6.01,16.58,12.91
13/9/2011,11.69,,43.65,12.14,,14.61,7.16,16.19,,,3.33,2.5,,4.59,,19.91,,44.19,11.09,,28.41,,14.66,,,,15.38,,23.82,,13.92,,19.16,5.99,16.63,13.23
14/9/2011,11.71,,43.7,12.14,,15.03,7.11,16.23,,,3.33,2.5,,4.7,,19.93,,44.39,11.08,,28.43,,14.73,,,,15.4,,23.82,,13.93,,19.23,6.05,16.65,13.44
15/9/2011,11.7,,43.66,12.18,,15.05,7.05,16.33,,,3.34,2.51,,4.67,,19.97,,44.47,11.07,,28.33,,14.83,,,,15.38,,23.95,,13.97,,19.32,6,16.69,13.63
16/9/2011,11.69,,43.78,12.15,,15.18,7.19,16.34,,,3.34,2.51,,4.81,,19.98,,44.66,11.11,,28.3,,14.9,,,,15.41,,23.56,,14,,19.42,5.93,16.73,13.75
17/9/2011,11.7,,43.88,12.13,,14.65,7.06,16.38,,,3.35,2.5,,5.12,,19.96,,44.48,11.13,,28.3,,14.97,,,,15.45,,23.45,,13.99,,19.51,6.24,16.75,13.69
18/9/2011,11.7,,44.19,12.11,,13.99,6.92,16.36,,,3.34,2.49,,4.79,,19.93,,44.06,11.07,,28.27,,15.01,,,,15.5,,23.37,,13.97,,19.61,5.85,16.75,13.66
19/9/2011,11.68,,44.3,12.12,,13.91,6.58,16.34,,,3.34,2.48,,4.77,,19.94,,44.06,11.07,,28.28,,15.04,,,,15.4,,23.48,,13.97,,19.68,5.85,16.74,11.83
20/9/2011,11.67,,44.31,12.04,,14.35,6.46,16.33,,,3.36,2.51,,4.77,,20.01,,44.4,11.1,,28.34,,15.12,,,,15.39,,23.42,,14.02,,19.76,5.38,16.77,11
21/9/2011,11.67,,44.18,11.97,,14.55,6.49,16.32,,,3.36,2.51,,4.8,,20.07,,44.45,11.11,,28.35,,15.13,,,,15.4,,23.55,,14.05,,19.81,5.23,16.78,10.68
22/9/2011,11.66,,44.07,11.89,,14.64,6.38,16.32,,,3.36,2.51,,4.79,,20.07,,44.56,11.1,,28.35,,15.17,,,,15.38,,23.43,,14.07,,19.86,5.05,16.79,10.56
23/9/2011,11.65,,44.07,11.83,,14.64,6.29,16.33,,,3.36,2.51,,4.79,,20.09,,44.57,11.12,,28.37,,15.22,,,,15.42,,23.45,,14.07,,19.92,4.94,16.79,10.5
24/9/2011,11.68,,43.91,11.81,,13.98,6.23,16.36,,,3.37,2.51,,4.7,,20.1,,44.63,11.13,,28.38,,15.29,,,,15.46,,23.34,,14.09,,19.98,5.03,16.81,10.48
25/9/2011,11.66,,43.74,11.8,,13.54,6.12,16.4,,,3.38,2.51,,5.2,,20.13,,44.31,11.13,,28.44,,15.35,,,,15.51,,23.57,,14.11,,20.05,5.08,16.82,10.48
26/9/2011,11.66,,43.81,11.81,,13.69,6.13,16.44,,,3.39,2.51,,5.03,,20.17,,44.24,11.14,,28.53,,15.42,,,,15.52,,23.33,,14.14,,20.09,5.95,16.84,10.54
27/9/2011,11.67,,44.12,11.82,,14.32,6.13,16.48,,,3.39,2.52,,4.96,,20.21,,44.71,11.17,,28.52,,15.5,,,,15.53,,23.48,,14.16,,20.12,5.8,16.87,10.97
28/9/2011,11.66,,44.22,11.83,,14.57,6.09,16.51,,,3.4,2.51,,4.91,,20.23,,44.77,11.17,,28.63,,15.58,,,,15.55,,23.31,,14.17,,20.17,5.93,16.89,11.21
29/9/2011,11.67,,44.28,11.77,,14.64,6,16.55,,,3.4,2.51,,4.84,,20.24,,44.93,11.19,,28.58,,15.66,,12.51,,15.5,,23.29,,14.2,,20.23,5.33,16.91,11.35
30/9/2011,11.68,,44.39,11.73,,14.75,5.99,16.58,,,3.4,2.51,,5.45,,20.26,,44.98,11.2,,28.57,,15.74,,12.51,,15.49,,23.2,,14.22,,20.25,5.7,16.92,11.48
1/10/2011,11.69,,44.4,11.73,,14.17,6.01,16.65,,,3.41,2.51,,5.02,,20.31,,44.9,11.2,,28.59,,15.81,,12.54,,15.49,,23.23,,14.23,,20.29,6.1,16.93,11.31
2/10/2011,11.66,,44.31,11.77,,13.72,6.01,16.71,,,3.41,2.51,,4.81,,20.31,,44.4,11.2,,28.61,,15.88,,12.55,,15.48,,23.19,,14.24,,20.35,6.13,16.95,11.34
3/10/2011,11.65,,44,11.81,,13.66,6.01,16.75,,,3.41,2.51,,4.8,,20.31,,44.37,11.2,,28.62,,15.95,,12.55,,15.53,,23.23,,14.26,,20.38,6.26,16.96,11.39
4/10/2011,11.63,,43.96,11.8,,14.36,6.07,16.8,,,3.41,2.5,,4.8,,20.32,,44.67,11.23,,28.65,,16.04,,12.57,,15.56,,23.19,,14.27,,20.43,6.14,16.97,11.41
5/10/2011,11.64,,44.22,11.74,,14.58,8.81,16.86,,,3.42,2.5,,4.77,,20.36,,44.98,11.22,,28.68,,16.09,,12.6,,15.59,,23.11,,14.28,,20.48,6.38,16.99,11.46
6/10/2011,11.69,,44.16,11.68,,14.76,8.63,16.86,,,3.42,2.49,,4.74,,20.34,,45.24,11.28,,28.69,,16.18,,12.59,,15.6,,23.48,,14.3,,20.55,6.22,17,11.46
7/10/2011,11.68,,44.35,11.64,,14.77,8.29,16.83,,,3.41,2.47,,4.71,,20.32,,45.23,11.38,,28.67,,16.07,,12.55,,15.57,,,,14.27,,20.59,6.47,16.98,11.58
8/10/2011,11.63,,44.47,11.57,,14.19,8.13,16.84,,,3.41,2.48,,4.64,,20.36,,44.97,11.31,,28.74,,16.13,,12.6,,15.64,,,,14.31,,20.63,6.31,17.01,11.5
9/10/2011,11.61,,44.39,11.51,,13.65,8.06,16.86,,,3.42,2.49,,4.57,,20.37,,44.65,11.3,,28.77,,16.18,,12.63,,15.6,,,,14.32,,20.68,6.2,17.02,11.52
10/10/2011,11.61,,44.6,11.43,,13.59,8.05,16.9,,,3.42,2.5,,,,20.4,,44.66,11.3,,28.82,,16.25,,12.62,,15.59,,,,14.36,,20.72,5.77,17.08,11.5
11/10/2011,11.64,,44.54,11.37,,14.51,8.01,16.92,,,3.43,2.5,,5.11,,20.43,,44.97,11.31,,28.84,,16.16,,12.67,,15.56,,,,14.36,,20.76,5.8,17.19,11.49
12/10/2011,11.63,,44.64,11.31,,14.65,8.03,16.93,,,3.43,2.49,,4.93,,20.43,,44.81,11.57,,28.98,,16.24,,12.65,,15.55,,,,14.38,,20.81,6.35,17.27,11.49
13/10/2011,11.62,,44.5,11.3,,14.72,7.95,16.97,,,3.44,2.5,,4.89,,20.45,,45.11,11.77,,,,16.31,,12.68,,15.56,,,,14.39,,20.87,6.37,17.3,11.58
14/10/2011,11.67,,44.63,11.3,,14.96,7.35,17.02,,,3.45,2.51,,4.83,,20.5,,45.3,11.88,,28.98,,16.36,,12.73,,15.57,,,,14.43,,20.91,6.37,17.32,11.76
15/10/2011,11.64,,44.81,11.31,,14.33,6.8,16.42,,,3.45,2.52,,4.7,,20.52,,45.19,,,28.98,,16.42,,12.73,,15.56,,,,14.47,,20.95,6.6,17.33,11.91
16/10/2011,11.62,,44.95,11.29,,13.76,6.66,15.95,,,3.46,2.52,,4.61,,20.52,,44.93,,,28.98,,16.46,,12.73,,15.57,,,,14.47,,21,6.29,17.34,11.76
17/10/2011,11.62,,44.49,,,13.7,6.79,15.75,,,3.46,2.52,,4.6,,20.53,,44.97,,,29,,16.52,,12.69,,15.59,,,,14.48,,21.04,6.57,17.35,11.6
18/10/2011,11.63,,44.45,,,14.36,7.62,15.65,,,3.47,2.52,,5.03,,20.54,,45.21,,,29.02,,16.59,,12.68,,15.67,,,,14.49,,21.08,6.61,17.37,11.53
19/10/2011,11.62,,44.84,,,14.57,6.93,16.08,,,3.47,2.52,,4.91,,20.53,,44.74,,,29.04,,16.64,,12.65,,15.57,,,,14.5,,21.13,6.72,17.37,11.5
20/10/2011,11.61,,44.7,,,14.68,6.61,16.5,,,3.43,2.5,,4.82,,20.52,,44.93,,,29.04,,16.69,,12.65,,15.46,,,,14.49,,21.17,6.51,17.36,11.54
21/10/2011,11.6,,44.8,,,14.49,6.44,16.74,,,3.43,2.5,,4.76,,20.58,,45.1,,,29.09,,16.62,,12.69,,15.44,,,,14.5,,21.22,6.68,17.38,11.59
22/10/2011,11.6,,44.65,,,13.88,6.18,16.9,,,3.44,2.5,,4.65,,20.58,,45.04,,,29.11,,16.54,,12.69,,15.46,,,,14.51,,21.25,6.55,17.39,11.6
23/10/2011,11.58,,44.7,,,13.38,5.97,16.99,,,3.45,2.5,,4.56,,20.58,,44.71,,,29.11,,16.47,,12.69,,15.48,,,,14.52,,21.29,6.61,17.4,11.61
24/10/2011,11.57,,44.64,,,13.37,5.79,17.05,,,3.47,2.51,,4.54,,20.58,,44.61,,,29.13,,16.41,,12.66,,15.48,,,,14.52,,21.32,6.37,17.4,11.64
25/10/2011,11.58,,44.59,,,14.16,5.58,17.07,,,3.43,2.48,,4.59,,20.57,,44.74,,,29.14,,16.38,,12.72,,15.53,,,,14.52,,21.35,6.37,17.46,11.65
26/10/2011,11.56,,44.5,,,14.39,5.5,17.07,,,3.4,2.46,,4.55,,20.57,,44.72,,,29.14,,16.31,,12.71,,15.54,,,,14.53,,21.38,6.5,17.57,11.73
27/10/2011,11.56,,44.56,,,14.93,5.51,17.1,,,3.4,2.46,,4.57,,20.62,,44.83,,,29.09,,16.14,,12.74,,15.49,,,,14.56,,21.4,6.41,17.68,11.79
28/10/2011,11.6,,44.7,,,14.75,5.5,17.14,,,3.4,2.47,,4.65,,20.66,,44.79,,,29.03,,15.98,,12.76,,15.5,,,,14.6,,21.42,6.38,17.78,11.85
29/10/2011,11.65,,44.77,,,14.12,5.43,17.12,,,3.42,2.48,,4.53,,20.66,,44.79,,,28.96,,15.83,,12.75,,15.51,,,,14.6,,21.43,6.52,17.78,11.87
30/10/2011,11.62,,44.94,,,13.58,5.43,17.12,,,3.43,2.48,,4.46,,20.65,,44.48,,,28.92,,15.66,,12.73,,15.48,,,,14.6,,21.44,6.54,17.75,11.9
31/10/2011,11.61,,44.96,,,13.52,5.46,17.12,,,3.45,2.49,,5.08,,20.65,,44.54,,,28.89,,15.54,,12.72,,15.46,,,,14.61,,21.44,5.67,17.72,11.93
1/11/2011,11.6,,44.74,,,13.51,5.39,17.12,,,3.45,2.5,,4.73,,20.67,,44.98,,,28.86,,15.43,,,,15.46,,,,14.62,,21.42,6.37,17.71,11.98
2/11/2011,11.59,,44.62,,,13.41,5.38,17.1,,,3.46,2.5,,4.67,,20.68,,44.41,,,28.83,,15.31,,,,15.45,,,,14.64,,21.41,6.49,17.69,12.02
3/11/2011,11.59,,44.7,,,13.34,5.35,17.1,,,3.47,2.51,,4.64,,20.67,,44.62,,,28.81,,15.23,,,,15.44,,,,14.65,,21.4,6.61,17.67,12.05
4/11/2011,11.59,,44.66,,,14.02,5.24,17.06,,,3.47,2.51,,4.61,,20.68,,44.97,,,28.79,,15.13,,,,15.44,,,,14.65,,21.39,6.56,17.65,12.1
5/11/2011,11.57,,44.56,,,13.75,5.13,17.16,,,3.47,2.51,,4.53,,20.7,,45.07,,,28.75,,15.03,,,,15.43,,,,14.65,,21.38,6.47,17.64,12.13
6/11/2011,11.56,,44.7,,,13.36,5.06,17.28,,,3.44,2.48,,4.43,,20.7,,44.66,,,28.66,,14.91,,,,15.42,,,,14.66,,21.39,6.31,17.62,12.2
7/11/2011,11.56,,44.83,,,13.29,5.05,17.17,,,3.44,2.47,,4.42,,20.74,,44.8,,,28.56,,14.8,,,,15.43,,,,14.7,,21.39,6.38,17.63,12.29
8/11/2011,11.58,,44.61,,,14.02,5.07,17.16,,,3.42,2.45,,4.47,,20.75,,44.83,,,28.43,,14.66,,,,15.44,,,,14.72,,21.4,6.26,17.64,12.33
9/11/2011,11.59,,44.62,,,14.27,5.06,17.11,,,3.4,2.44,,4.49,,20.78,,44.91,,,28.32,,14.56,,,,15.5,,,,14.75,,21.42,6.44,17.72,12.38
10/11/2011,11.59,,44.67,,,14.44,5.05,17.11,,,3.39,2.43,,4.51,,20.78,,44.93,,,28.21,,14.43,,,,15.56,,,,14.74,,21.43,6.55,17.83,12.42
