centerLat,centerLon,stopTime,fileID,flightDirection,pathNumber,processingLevel,url,startTime,sceneName,browse,platform,bytes,md5sum,frameNumber,granuleType,orbit,polarization,processingDate,sensor,groupID,pgeVersion,fileName,beamModeType,s3Urls,temporalBaseline,perpendicularBaseline,geometry
44.4481,10.0765,2017-08-02T05:27:48Z,S1A_IW_SLC__1SDV_20170802T052721_20170802T052748_017740_01DB70_C804-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170802T052721_20170802T052748_017740_01DB70_C804.zip,2017-08-02 05:27:21+00:00,S1A_IW_SLC__1SDV_20170802T052721_20170802T052748_017740_01DB70_C804,,Sentinel-1A,4568882869,94d87244ecc6d7c9d4f6adebb044a11d,444,SENTINEL_1A_FRAME,17740,VV+VH,2017-08-02T05:27:21Z,C-SAR,S1A_IWDV_0444_0449_017740_168,002.82,S1A_IW_SLC__1SDV_20170802T052721_20170802T052748_017740_01DB70_C804.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20170802T052721_20170802T052748_017740_01DB70_C804.zip'],210,7.0,"{'coordinates': [[[11.452407, 43.428097], [11.896641, 45.045891], [8.64557, 45.445324], [8.292747, 43.827431], [11.452407, 43.428097]]], 'type': 'Polygon'}"
43.9516,9.9546,2017-08-08T05:27:15Z,S1B_IW_SLC__1SDV_20170808T052648_20170808T052715_006844_00C0C1_C412-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170808T052648_20170808T052715_006844_00C0C1_C412.zip,2017-08-08 05:26:48+00:00,S1B_IW_SLC__1SDV_20170808T052648_20170808T052715_006844_00C0C1_C412,,Sentinel-1B,4217821967,73eb4cf07fd5d227990db3bf8ff8587a,446,SENTINEL_1B_FRAME,6844,VV+VH,2017-08-08T05:26:48Z,C-SAR,S1B_IWDV_0446_0451_006844_168,002.82,S1B_IW_SLC__1SDV_20170808T052648_20170808T052715_006844_00C0C1_C412.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20170808T052648_20170808T052715_006844_00C0C1_C412.zip'],216,53.0,"{'coordinates': [[[11.31305, 42.932716], [11.752601, 44.550526], [8.542756, 44.948315], [8.191986, 43.33054], [11.31305, 42.932716]]], 'type': 'Polygon'}"
44.4471,10.0768,2017-08-14T05:27:49Z,S1A_IW_SLC__1SDV_20170814T052722_20170814T052749_017915_01E0C1_5791-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170814T052722_20170814T052749_017915_01E0C1_5791.zip,2017-08-14 05:27:22+00:00,S1A_IW_SLC__1SDV_20170814T052722_20170814T052749_017915_01E0C1_5791,,Sentinel-1A,4523004619,856e0fbb0fc8ce47ee60bd008a04ba2c,444,SENTINEL_1A_FRAME,17915,VV+VH,2017-08-14T05:27:22Z,C-SAR,S1A_IWDV_0444_0449_017915_168,002.82,S1A_IW_SLC__1SDV_20170814T052722_20170814T052749_017915_01E0C1_5791.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20170814T052722_20170814T052749_017915_01E0C1_5791.zip'],222,-44.0,"{'coordinates': [[[11.452702, 43.427227], [11.896935, 45.044899], [8.645969, 45.444366], [8.293137, 43.826595], [11.452702, 43.427227]]], 'type': 'Polygon'}"
43.9521,9.9558,2017-08-20T05:27:15Z,S1B_IW_SLC__1SDV_20170820T052648_20170820T052715_007019_00C5DD_040A-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170820T052648_20170820T052715_007019_00C5DD_040A.zip,2017-08-20 05:26:48+00:00,S1B_IW_SLC__1SDV_20170820T052648_20170820T052715_007019_00C5DD_040A,,Sentinel-1B,4275982339,fcc454ccce4886464712500b75fbda7f,446,SENTINEL_1B_FRAME,7019,VV+VH,2017-08-20T05:26:48Z,C-SAR,S1B_IWDV_0446_0451_007019_168,002.82,S1B_IW_SLC__1SDV_20170820T052648_20170820T052715_007019_00C5DD_040A.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20170820T052648_20170820T052715_007019_00C5DD_040A.zip'],228,-17.0,"{'coordinates': [[[11.314252, 42.933094], [11.753913, 44.551147], [8.544112, 44.948967], [8.193245, 43.330948], [11.314252, 42.933094]]], 'type': 'Polygon'}"
44.4471,10.0765,2017-08-26T05:27:50Z,S1A_IW_SLC__1SDV_20170826T052723_20170826T052750_018090_01E60E_3D8C-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170826T052723_20170826T052750_018090_01E60E_3D8C.zip,2017-08-26 05:27:23+00:00,S1A_IW_SLC__1SDV_20170826T052723_20170826T052750_018090_01E60E_3D8C,,Sentinel-1A,4520173277,dc7e30a398bbd4b6d9c3f279c9752444,444,SENTINEL_1A_FRAME,18090,VV+VH,2017-08-26T05:27:23Z,C-SAR,S1A_IWDV_0444_0449_018090_168,002.84,S1A_IW_SLC__1SDV_20170826T052723_20170826T052750_018090_01E60E_3D8C.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20170826T052723_20170826T052750_018090_01E60E_3D8C.zip'],234,10.0,"{'coordinates': [[[11.452487, 43.427174], [11.896702, 45.044964], [8.645588, 45.444405], [8.292781, 43.826511], [11.452487, 43.427174]]], 'type': 'Polygon'}"
43.9514,9.9559,2017-09-01T05:27:16Z,S1B_IW_SLC__1SDV_20170901T052649_20170901T052716_007194_00CAE9_527C-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170901T052649_20170901T052716_007194_00CAE9_527C.zip,2017-09-01 05:26:49+00:00,S1B_IW_SLC__1SDV_20170901T052649_20170901T052716_007194_00CAE9_527C,,Sentinel-1B,4362992042,478ddd4b2bc4a448f4e4b7f47d473dd9,446,SENTINEL_1B_FRAME,7194,VV+VH,2017-09-01T05:26:49Z,C-SAR,S1B_IWDV_0446_0451_007194_168,002.84,S1B_IW_SLC__1SDV_20170901T052649_20170901T052716_007194_00CAE9_527C.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20170901T052649_20170901T052716_007194_00CAE9_527C.zip'],240,-13.0,"{'coordinates': [[[11.314342, 42.932442], [11.753951, 44.550243], [8.544072, 44.948105], [8.193241, 43.330338], [11.314342, 42.932442]]], 'type': 'Polygon'}"
44.447,10.0764,2017-09-07T05:27:50Z,S1A_IW_SLC__1SDV_20170907T052723_20170907T052750_018265_01EB5E_D8F0-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170907T052723_20170907T052750_018265_01EB5E_D8F0.zip,2017-09-07 05:27:23+00:00,S1A_IW_SLC__1SDV_20170907T052723_20170907T052750_018265_01EB5E_D8F0,,Sentinel-1A,4532777558,760bcab73aa391fd709fa4ed72dc850a,444,SENTINEL_1A_FRAME,18265,VV+VH,2017-09-07T05:27:23Z,C-SAR,S1A_IWDV_0444_0449_018265_168,002.84,S1A_IW_SLC__1SDV_20170907T052723_20170907T052750_018265_01EB5E_D8F0.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20170907T052723_20170907T052750_018265_01EB5E_D8F0.zip'],246,32.0,"{'coordinates': [[[11.452435, 43.427105], [11.89658, 45.044773], [8.645393, 45.44418], [8.292653, 43.826412], [11.452435, 43.427105]]], 'type': 'Polygon'}"
43.9509,9.9561,2017-09-13T05:27:16Z,S1B_IW_SLC__1SDV_20170913T052649_20170913T052716_007369_00D00E_7D46-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170913T052649_20170913T052716_007369_00D00E_7D46.zip,2017-09-13 05:26:49+00:00,S1B_IW_SLC__1SDV_20170913T052649_20170913T052716_007369_00D00E_7D46,,Sentinel-1B,4319964913,add4c5fe19e8a6c3aa2e77464c1d236c,446,SENTINEL_1B_FRAME,7369,VV+VH,2017-09-13T05:26:49Z,C-SAR,S1B_IWDV_0446_0451_007369_168,002.84,S1B_IW_SLC__1SDV_20170913T052649_20170913T052716_007369_00D00E_7D46.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20170913T052649_20170913T052716_007369_00D00E_7D46.zip'],252,-21.0,"{'coordinates': [[[11.314652, 42.931999], [11.754296, 44.549789], [8.544334, 44.947701], [8.193471, 43.329945], [11.314652, 42.931999]]], 'type': 'Polygon'}"
44.447,10.076,2017-09-19T05:27:51Z,S1A_IW_SLC__1SDV_20170919T052724_20170919T052751_018440_01F0C7_981A-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170919T052724_20170919T052751_018440_01F0C7_981A.zip,2017-09-19 05:27:24+00:00,S1A_IW_SLC__1SDV_20170919T052724_20170919T052751_018440_01F0C7_981A,,Sentinel-1A,4681927624,b5634adf06c946d00277c445ede93351,444,SENTINEL_1A_FRAME,18440,VV+VH,2017-09-19T05:27:24Z,C-SAR,S1A_IWDV_0444_0449_018440_168,002.84,S1A_IW_SLC__1SDV_20170919T052724_20170919T052751_018440_01F0C7_981A.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20170919T052724_20170919T052751_018440_01F0C7_981A.zip'],258,62.0,"{'coordinates': [[[11.452113, 43.427189], [11.896227, 45.044605], [8.645039, 45.444042], [8.29232, 43.826523], [11.452113, 43.427189]]], 'type': 'Polygon'}"
43.9512,9.9556,2017-09-25T05:27:17Z,S1B_IW_SLC__1SDV_20170925T052650_20170925T052717_007544_00D51A_3D7B-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170925T052650_20170925T052717_007544_00D51A_3D7B.zip,2017-09-25 05:26:50+00:00,S1B_IW_SLC__1SDV_20170925T052650_20170925T052717_007544_00D51A_3D7B,,Sentinel-1B,4213815814,c3bc54ee9518890b3f7e1271a6051396,446,SENTINEL_1B_FRAME,7544,VV+VH,2017-09-25T05:26:50Z,C-SAR,S1B_IWDV_0446_0451_007544_168,002.84,S1B_IW_SLC__1SDV_20170925T052650_20170925T052717_007544_00D51A_3D7B.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20170925T052650_20170925T052717_007544_00D51A_3D7B.zip'],264,34.0,"{'coordinates': [[[11.314182, 42.932343], [11.753792, 44.550007], [8.543756, 44.947914], [8.192925, 43.330284], [11.314182, 42.932343]]], 'type': 'Polygon'}"
44.4476,10.0773,2017-10-01T05:27:51Z,S1A_IW_SLC__1SDV_20171001T052724_20171001T052751_018615_01F62C_5FA4-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20171001T052724_20171001T052751_018615_01F62C_5FA4.zip,2017-10-01 05:27:24+00:00,S1A_IW_SLC__1SDV_20171001T052724_20171001T052751_018615_01F62C_5FA4,,Sentinel-1A,4547025999,b0f229157725a80106f3837ffd4d0b09,444,SENTINEL_1A_FRAME,18615,VV+VH,2017-10-01T05:27:24Z,C-SAR,S1A_IWDV_0444_0449_018615_168,002.84,S1A_IW_SLC__1SDV_20171001T052724_20171001T052751_018615_01F62C_5FA4.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20171001T052724_20171001T052751_018615_01F62C_5FA4.zip'],270,-14.0,"{'coordinates': [[[11.453291, 43.427734], [11.897514, 45.045265], [8.646294, 45.444771], [8.293478, 43.827133], [11.453291, 43.427734]]], 'type': 'Polygon'}"
43.9516,9.9557,2017-10-07T05:27:17Z,S1B_IW_SLC__1SDV_20171007T052650_20171007T052717_007719_00DA22_EDAB-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20171007T052650_20171007T052717_007719_00DA22_EDAB.zip,2017-10-07 05:26:50+00:00,S1B_IW_SLC__1SDV_20171007T052650_20171007T052717_007719_00DA22_EDAB,,Sentinel-1B,4250125229,e0ff68189fc008f5e79cbb9e7ab160cd,446,SENTINEL_1B_FRAME,7719,VV+VH,2017-10-07T05:26:50Z,C-SAR,S1B_IWDV_0446_0451_007719_168,002.84,S1B_IW_SLC__1SDV_20171007T052650_20171007T052717_007719_00DA22_EDAB.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20171007T052650_20171007T052717_007719_00DA22_EDAB.zip'],276,50.0,"{'coordinates': [[[11.314342, 42.932693], [11.753956, 44.55048], [8.543804, 44.948357], [8.192984, 43.330601], [11.314342, 42.932693]]], 'type': 'Polygon'}"
44.4474,10.0778,2017-10-13T05:27:51Z,S1A_IW_SLC__1SDV_20171013T052724_20171013T052751_018790_01FB7E_434C-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20171013T052724_20171013T052751_018790_01FB7E_434C.zip,2017-10-13 05:27:24+00:00,S1A_IW_SLC__1SDV_20171013T052724_20171013T052751_018790_01FB7E_434C,,Sentinel-1A,4527180563,16d265e166529398c757ec4179ef665c,444,SENTINEL_1A_FRAME,18790,VV+VH,2017-10-13T05:27:24Z,C-SAR,S1A_IWDV_0443_0450_018790_168,002.84,S1A_IW_SLC__1SDV_20171013T052724_20171013T052751_018790_01FB7E_434C.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20171013T052724_20171013T052751_018790_01FB7E_434C.zip'],282,-41.0,"{'coordinates': [[[11.453863, 43.427441], [11.898158, 45.045086], [8.64684, 45.444641], [8.293962, 43.826889], [11.453863, 43.427441]]], 'type': 'Polygon'}"
43.951,9.9558,2017-10-19T05:27:17Z,S1B_IW_SLC__1SDV_20171019T052650_20171019T052717_007894_00DF19_A9CA-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20171019T052650_20171019T052717_007894_00DF19_A9CA.zip,2017-10-19 05:26:50+00:00,S1B_IW_SLC__1SDV_20171019T052650_20171019T052717_007894_00DF19_A9CA,,Sentinel-1B,4302211656,9b74d4ce390aba0fd3417c46a12301b5,446,SENTINEL_1B_FRAME,7894,VV+VH,2017-10-19T05:26:50Z,C-SAR,S1B_IWDV_0445_0452_007894_168,002.84,S1B_IW_SLC__1SDV_20171019T052650_20171019T052717_007894_00DF19_A9CA.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20171019T052650_20171019T052717_007894_00DF19_A9CA.zip'],288,55.0,"{'coordinates': [[[11.314477, 42.932171], [11.754065, 44.549831], [8.543885, 44.947716], [8.193088, 43.33009], [11.314477, 42.932171]]], 'type': 'Polygon'}"
44.4483,10.0774,2017-10-25T05:27:51Z,S1A_IW_SLC__1SDV_20171025T052724_20171025T052751_018965_0200D3_66D3-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20171025T052724_20171025T052751_018965_0200D3_66D3.zip,2017-10-25 05:27:24+00:00,S1A_IW_SLC__1SDV_20171025T052724_20171025T052751_018965_0200D3_66D3,,Sentinel-1A,4526075452,2c7faa3e2e667575c8384d78451f1476,444,SENTINEL_1A_FRAME,18965,VV+VH,2017-10-25T05:27:24Z,C-SAR,S1A_IWDV_0444_0449_018965_168,002.84,S1A_IW_SLC__1SDV_20171025T052724_20171025T052751_018965_0200D3_66D3.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20171025T052724_20171025T052751_018965_0200D3_66D3.zip'],294,13.0,"{'coordinates': [[[11.453527, 43.428314], [11.89784, 45.046078], [8.646406, 45.445606], [8.293527, 43.827736], [11.453527, 43.428314]]], 'type': 'Polygon'}"
43.9516,9.9559,2017-10-31T05:27:17Z,S1B_IW_SLC__1SDV_20171031T052650_20171031T052717_008069_00E421_5C2B-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20171031T052650_20171031T052717_008069_00E421_5C2B.zip,2017-10-31 05:26:50+00:00,S1B_IW_SLC__1SDV_20171031T052650_20171031T052717_008069_00E421_5C2B,,Sentinel-1B,4315998944,1ae65241c669d8308307a9e4d5cfd5a9,446,SENTINEL_1B_FRAME,8069,VV+VH,2017-10-31T05:26:50Z,C-SAR,S1B_IWDV_0445_0452_008069_168,002.84,S1B_IW_SLC__1SDV_20171031T052650_20171031T052717_008069_00E421_5C2B.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20171031T052650_20171031T052717_008069_00E421_5C2B.zip'],300,57.0,"{'coordinates': [[[11.314658, 42.932812], [11.754234, 44.550217], [8.543921, 44.948162], [8.193129, 43.330788], [11.314658, 42.932812]]], 'type': 'Polygon'}"
44.4479,10.0768,2017-11-06T05:27:51Z,S1A_IW_SLC__1SDV_20171106T052724_20171106T052751_019140_020636_06A7-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20171106T052724_20171106T052751_019140_020636_06A7.zip,2017-11-06 05:27:24+00:00,S1A_IW_SLC__1SDV_20171106T052724_20171106T052751_019140_020636_06A7,,Sentinel-1A,4700231909,24fc3cfa875be5bd2607f550abbb5766,444,SENTINEL_1A_FRAME,19140,VV+VH,2017-11-06T05:27:24Z,C-SAR,S1A_IWDV_0443_0450_019140_168,002.84,S1A_IW_SLC__1SDV_20171106T052724_20171106T052751_019140_020636_06A7.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20171106T052724_20171106T052751_019140_020636_06A7.zip'],306,60.0,"{'coordinates': [[[11.452984, 43.428062], [11.897175, 45.045586], [8.645714, 45.445061], [8.292945, 43.827435], [11.452984, 43.428062]]], 'type': 'Polygon'}"
43.9515,9.9569,2017-11-12T05:27:17Z,S1B_IW_SLC__1SDV_20171112T052650_20171112T052717_008244_00E948_A489-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20171112T052650_20171112T052717_008244_00E948_A489.zip,2017-11-12 05:26:50+00:00,S1B_IW_SLC__1SDV_20171112T052650_20171112T052717_008244_00E948_A489,,Sentinel-1B,4362327453,68c043bc5353342bb5ef50d34fc851fc,446,SENTINEL_1B_FRAME,8244,VV+VH,2017-11-12T05:26:50Z,C-SAR,S1B_IWDV_0445_0452_008244_168,002.84,S1B_IW_SLC__1SDV_20171112T052650_20171112T052717_008244_00E948_A489.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20171112T052650_20171112T052717_008244_00E948_A489.zip'],312,1.0,"{'coordinates': [[[11.315544, 42.932575], [11.755239, 44.550346], [8.544971, 44.948303], [8.194079, 43.330563], [11.315544, 42.932575]]], 'type': 'Polygon'}"
44.4471,10.077,2017-11-18T05:27:51Z,S1A_IW_SLC__1SDV_20171118T052724_20171118T052751_019315_020BAB_D077-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20171118T052724_20171118T052751_019315_020BAB_D077.zip,2017-11-18 05:27:24+00:00,S1A_IW_SLC__1SDV_20171118T052724_20171118T052751_019315_020BAB_D077,,Sentinel-1A,4599126303,16a05212af143d4b0dd709a4a93da948,444,SENTINEL_1A_FRAME,19315,VV+VH,2017-11-18T05:27:24Z,C-SAR,S1A_IWDV_0443_0450_019315_168,002.84,S1A_IW_SLC__1SDV_20171118T052724_20171118T052751_019315_020BAB_D077.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20171118T052724_20171118T052751_019315_020BAB_D077.zip'],318,43.0,"{'coordinates': [[[11.45318, 43.427399], [11.897317, 45.044674], [8.645867, 45.444168], [8.293139, 43.82679], [11.45318, 43.427399]]], 'type': 'Polygon'}"
43.9517,9.9567,2017-11-24T05:27:17Z,S1B_IW_SLC__1SDV_20171124T052650_20171124T052717_008419_00EE92_47DD-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20171124T052650_20171124T052717_008419_00EE92_47DD.zip,2017-11-24 05:26:50+00:00,S1B_IW_SLC__1SDV_20171124T052650_20171124T052717_008419_00EE92_47DD,,Sentinel-1B,4235411208,a48f8af4f916251a34913cab1e8a78d8,446,SENTINEL_1B_FRAME,8419,VV+VH,2017-11-24T05:26:50Z,C-SAR,S1B_IWDV_0445_0452_008419_168,002.84,S1B_IW_SLC__1SDV_20171124T052650_20171124T052717_008419_00EE92_47DD.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20171124T052650_20171124T052717_008419_00EE92_47DD.zip'],324,9.0,"{'coordinates': [[[11.315332, 42.932713], [11.755072, 44.550602], [8.544746, 44.94857], [8.193821, 43.330711], [11.315332, 42.932713]]], 'type': 'Polygon'}"
